stop_id;nom;latitude;longitude
StopPoint:OCECar TER-87342543;calonne ricouart;50.482677;2.48125
StopPoint:OCETrain TER-87342543;calonne ricouart;50.482677;2.48125
StopArea:OCE87342550;pernes   camblain;50.480214;2.431088
StopPoint:OCECar TER-87342550;pernes   camblain;50.480214;2.431088
StopPoint:OCETrain TER-87342550;pernes   camblain;50.480214;2.431088
StopArea:OCE87342576;vimy;50.373157;2.823112
StopPoint:OCECar TER-87342576;vimy;50.373157;2.823112
StopPoint:OCETrain TER-87342576;vimy;50.373157;2.823112
StopArea:OCE87342584;avion;50.407085;2.833883
StopPoint:OCECar TER-87342584;avion;50.407085;2.833883
StopPoint:OCETrain TER-87342584;avion;50.407085;2.833883
StopArea:OCE87342592;bailleul sir berthoult;50.334758;2.840965
StopPoint:OCETrain TER-87342592;bailleul sir berthoult;50.334758;2.840965
StopArea:OCE87343004;valenciennes;50.363297;3.516468
StopPoint:OCECar TER-87343004;valenciennes;50.363297;3.516468
StopPoint:OCETrain TER-87343004;valenciennes;50.363297;3.516468
StopArea:OCE87343103;saint amand les eaux;50.443136;3.418871
StopPoint:OCETrain TER-87343103;saint amand les eaux;50.443136;3.418871
StopArea:OCE87343152;cloyes mediatheque;47.995164;1.236061
StopPoint:OCECar-87343152;cloyes mediatheque;47.995164;1.236061
StopArea:OCE87343160;beuvrages;50.389605;3.506618
StopPoint:OCECar TER-87343160;beuvrages;50.389605;3.506618
StopPoint:OCETrain TER-87343160;beuvrages;50.389605;3.506618
StopArea:OCE87343210;le poirier universite;50.330099;3.502552
StopPoint:OCETrain TER-87343210;le poirier universite;50.330099;3.502552
StopArea:OCE87343301;wallers;50.38457;3.393456
StopPoint:OCECar TER-87343301;wallers;50.38457;3.393456
StopPoint:OCETrain TER-87343301;wallers;50.38457;3.393456
StopArea:OCE87343319;raismes;50.390243;3.478299
StopPoint:OCECar TER-87343319;raismes;50.390243;3.478299
StopPoint:OCETrain TER-87343319;raismes;50.390243;3.478299
StopArea:OCE87343400;trith saint leger;50.33171;3.489189
StopPoint:OCECar TER-87343400;trith saint leger;50.33171;3.489189
StopPoint:OCETrain TER-87343400;trith saint leger;50.33171;3.489189
StopArea:OCE87343418;prouvy   thiant;50.316741;3.46098
StopPoint:OCECar TER-87343418;prouvy   thiant;50.316741;3.46098
StopPoint:OCETrain TER-87343418;prouvy   thiant;50.316741;3.46098
StopArea:OCE87343459;denain;50.334791;3.388101
StopPoint:OCECar TER-87343459;denain;50.334791;3.388101
StopPoint:OCETrain TER-87343459;denain;50.334791;3.388101
StopArea:OCE87343475;lourches;50.310241;3.343387
StopPoint:OCECar TER-87343475;lourches;50.310241;3.343387
StopPoint:OCETrain TER-87343475;lourches;50.310241;3.343387
StopArea:OCE87344127;saint lye maisons brulees;48.346353;4.022257
StopPoint:OCECar TER-87344127;saint lye maisons brulees;48.346353;4.022257
StopArea:OCE87344440;sainte gemme;46.901667;-0.287778
StopPoint:OCECar TER-87344440;sainte gemme;46.901667;-0.287778
StopArea:OCE87344598;saint angel;45.5039;2.2316
StopPoint:OCECar TER-87344598;saint angel;45.5039;2.2316
StopArea:OCE87345009;douai;50.371693;3.089969
StopPoint:OCECar TER-87345009;douai;50.371693;3.089969
StopPoint:OCETrain TER-87345009;douai;50.371693;3.089969
StopArea:OCE87345025;lens;50.426606;2.827858
StopPoint:OCECar TER-87345025;lens;50.426606;2.827858
StopPoint:OCETrain TER-87345025;lens;50.426606;2.827858
StopArea:OCE87345033;loos en gohelle;50.43781;2.792276
StopPoint:OCETrain TER-87345033;loos en gohelle;50.43781;2.792276
StopArea:OCE87345041;lievin;50.434168;2.77052
StopPoint:OCECar TER-87345041;lievin;50.434168;2.77052
StopPoint:OCETrain TER-87345041;lievin;50.434168;2.77052
StopArea:OCE87345108;brebieres sud;50.336307;3.013553
StopPoint:OCETrain TER-87345108;brebieres sud;50.336307;3.013553
StopArea:OCE87345116;corbehem;50.343197;3.040995
StopPoint:OCETrain TER-87345116;corbehem;50.343197;3.040995
StopArea:OCE87345124;pont de sallaumines;50.415827;2.863341
StopPoint:OCETrain TER-87345124;pont de sallaumines;50.415827;2.863341
StopArea:OCE87345132;coron de mericourt;50.414899;2.884778
StopPoint:OCETrain TER-87345132;coron de mericourt;50.414899;2.884778
StopArea:OCE87345140;billy montigny;50.41536;2.911718
StopPoint:OCETrain TER-87345140;billy montigny;50.41536;2.911718
StopArea:OCE87345157;henin beaumont;50.416901;2.952475
StopPoint:OCECar TER-87345157;henin beaumont;50.416901;2.952475
StopPoint:OCETrain TER-87345157;henin beaumont;50.416901;2.952475
StopArea:OCE87345165;dourges;50.432091;2.986763
StopPoint:OCECar TER-87345165;dourges;50.432091;2.986763
StopPoint:OCETrain TER-87345165;dourges;50.432091;2.986763
StopArea:OCE87345207;pont de la deule;50.397926;3.08489
StopPoint:OCETrain TER-87345207;pont de la deule;50.397926;3.08489
StopArea:OCE87345215;sallaumines;50.422324;2.855666
StopPoint:OCETrain TER-87345215;sallaumines;50.422324;2.855666
StopArea:OCE87345223;leforest;50.427573;3.059542
StopPoint:OCETrain TER-87345223;leforest;50.427573;3.059542
StopArea:OCE87345231;loison sous lens;50.44019;2.85924
StopPoint:OCETrain TER-87345231;loison sous lens;50.44019;2.85924
StopArea:OCE87345249;ostricourt;50.445269;3.032092
StopPoint:OCETrain TER-87345249;ostricourt;50.445269;3.032092
StopArea:OCE87345256;libercourt;50.480208;3.008661
StopPoint:OCECar TER-87345256;libercourt;50.480208;3.008661
StopPoint:OCETrain TER-87345256;libercourt;50.480208;3.008661
StopArea:OCE87345264;pont a vendin;50.471384;2.875176
StopPoint:OCETrain TER-87345264;pont a vendin;50.471384;2.875176
StopArea:OCE87345272;meurchin;50.497313;2.893188
StopPoint:OCETrain TER-87345272;meurchin;50.497313;2.893188
StopArea:OCE87345280;bauvin   provin;50.511634;2.905017
StopPoint:OCETrain TER-87345280;bauvin   provin;50.511634;2.905017
StopArea:OCE87345306;montigny en ostrevent;50.361369;3.188487
StopPoint:OCECar TER-87345306;montigny en ostrevent;50.361369;3.188487
StopPoint:OCETrain TER-87345306;montigny en ostrevent;50.361369;3.188487
StopArea:OCE87345314;somain;50.355508;3.277325
StopPoint:OCECar TER-87345314;somain;50.355508;3.277325
StopPoint:OCETrain TER-87345314;somain;50.355508;3.277325
StopArea:OCE87345389;bouchain;50.27826;3.33197
StopPoint:OCECar TER-87345389;bouchain;50.27826;3.33197
StopPoint:OCETrain TER-87345389;bouchain;50.27826;3.33197
StopArea:OCE87345397;iwuy;50.225502;3.329863
StopPoint:OCECar TER-87345397;iwuy;50.225502;3.329863
StopPoint:OCETrain TER-87345397;iwuy;50.225502;3.329863
StopArea:OCE87345405;sin le noble;50.356517;3.112706
StopPoint:OCECar TER-87345405;sin le noble;50.356517;3.112706
StopPoint:OCETrain TER-87345405;sin le noble;50.356517;3.112706
StopArea:OCE87345413;cantin;50.312427;3.121695
StopPoint:OCECar TER-87345413;cantin;50.312427;3.121695
StopPoint:OCETrain TER-87345413;cantin;50.312427;3.121695
StopArea:OCE87345421;arleux;50.286309;3.120782
StopPoint:OCECar TER-87345421;arleux;50.286309;3.120782
StopPoint:OCETrain TER-87345421;arleux;50.286309;3.120782
StopArea:OCE87345439;brunemont;50.278183;3.146362
StopPoint:OCETrain TER-87345439;brunemont;50.278183;3.146362
StopArea:OCE87345447;aubigny au bac;50.268467;3.158539
StopPoint:OCECar TER-87345447;aubigny au bac;50.268467;3.158539
StopPoint:OCETrain TER-87345447;aubigny au bac;50.268467;3.158539
StopArea:OCE87345496;escaudoeuvres;50.192002;3.275707
StopPoint:OCETrain TER-87345496;escaudoeuvres;50.192002;3.275707
StopArea:OCE87345520;cambrai;50.176658;3.241979
StopPoint:OCECar TER-87345520;cambrai;50.176658;3.241979
StopPoint:OCETrain TER-87345520;cambrai;50.176658;3.241979
StopArea:OCE87345546;maurois;50.067497;3.45623
StopPoint:OCETrain TER-87345546;maurois;50.067497;3.45623
StopArea:OCE87345553;bertry;50.090993;3.448992
StopPoint:OCETrain TER-87345553;bertry;50.090993;3.448992
StopArea:OCE87345561;caudry;50.111375;3.409625
StopPoint:OCETrain TER-87345561;caudry;50.111375;3.409625
StopArea:OCE87345587;cattenieres;50.128114;3.333722
StopPoint:OCETrain TER-87345587;cattenieres;50.128114;3.333722
StopArea:OCE87345595;wambaix;50.133992;3.311346
StopPoint:OCETrain TER-87345595;wambaix;50.133992;3.311346
StopArea:OCE87352047;champagnole paul emile victor;46.742555;5.919785
StopPoint:OCECar TER-87352047;champagnole paul emile victor;46.742555;5.919785
StopPoint:OCETrain TER-87352047;champagnole paul emile victor;46.742555;5.919785
StopArea:OCE87353573;le toec;43.595444;1.401335
StopPoint:OCETrain TER-87353573;le toec;43.595444;1.401335
StopArea:OCE87353581;les ramassiers;43.602362;1.352916
StopPoint:OCETrain TER-87353581;les ramassiers;43.602362;1.352916
StopArea:OCE87353599;saint martin du touch;43.599788;1.371344
StopPoint:OCETrain TER-87353599;saint martin du touch;43.599788;1.371344
StopArea:OCE87354589;saint sebastien pas enchantes;47.206993;-1.511256
StopPoint:OCETrain TER-87354589;saint sebastien pas enchantes;47.206993;-1.511256
StopArea:OCE87354597;saint sebastien frene rond;47.190567;-1.496036
StopPoint:OCETrain TER-87354597;saint sebastien frene rond;47.190567;-1.496036
StopArea:OCE87358085;cerans foulletourte croissant;47.830013;0.093883
StopPoint:OCECar-87358085;cerans foulletourte croissant;47.830013;0.093883
StopArea:OCE87358556;droue centre;48.039167;1.077222
StopPoint:OCECar-87358556;droue centre;48.039167;1.077222
StopArea:OCE87358564;sarge sur braye;47.924444;0.853333
StopPoint:OCECar-87358564;sarge sur braye;47.924444;0.853333
StopArea:OCE87358622;clermont creans;47.723149;-0.018652
StopPoint:OCECar-87358622;clermont creans;47.723149;-0.018652
StopArea:OCE87358630;la fleche;47.696422;-0.069453
StopPoint:OCECar-87358630;la fleche;47.696422;-0.069453
StopArea:OCE87358648;oize;47.808349;0.104721
StopPoint:OCECar-87358648;oize;47.808349;0.104721
StopArea:OCE87358655;la fontaine saint martin le ch;47.79497;0.045464
StopPoint:OCECar-87358655;la fontaine saint martin le ch;47.79497;0.045464
StopArea:OCE87358697;savigny sur braye;47.880278;0.809722
StopPoint:OCECar-87358697;savigny sur braye;47.880278;0.809722
StopArea:OCE87358861;saint jean de la motte;47.763549;0.017198
StopPoint:OCECar-87358861;saint jean de la motte;47.763549;0.017198
StopArea:OCE87359356;saint jean de monts esplanade;46.784896;-2.075146
StopPoint:OCECar-87359356;saint jean de monts esplanade;46.784896;-2.075146
StopArea:OCE87360339;arnage rue du port;47.93151;0.186725
StopPoint:OCECar-87360339;arnage rue du port;47.93151;0.186725
StopArea:OCE87361980;rosiers d egletons;45.3764;2.0081
StopPoint:OCECar TER-87361980;rosiers d egletons;45.3764;2.0081
StopArea:OCE87365155;annonay boutique sncf;45.246389;4.675556
StopPoint:OCECar TER-87365155;annonay boutique sncf;45.246389;4.675556
StopArea:OCE87365502;guecelard eglise;47.87779;0.129443
StopPoint:OCECar-87365502;guecelard eglise;47.87779;0.129443
StopArea:OCE87365668;parigne le polin centre;47.850961;-0.104558
StopPoint:OCECar-87365668;parigne le polin centre;47.850961;-0.104558
StopArea:OCE87381244;gisors;49.285259;1.785047
StopPoint:OCETrain TER-87381244;gisors;49.285259;1.785047
StopArea:OCE87381269;serifontaine;49.357266;1.763972
StopPoint:OCETrain TER-87381269;serifontaine;49.357266;1.763972
StopArea:OCE87381293;gournay   ferrieres;49.481178;1.738654
StopPoint:OCETrain TER-87381293;gournay   ferrieres;49.481178;1.738654
StopArea:OCE87381509;mantes la jolie;48.989789;1.703302
StopPoint:OCECar TER-87381509;mantes la jolie;48.989789;1.703302
StopPoint:OCETrain TER-87381509;mantes la jolie;48.989789;1.703302
StopArea:OCE87381624;breval;48.943369;1.541841
StopPoint:OCECar TER-87381624;breval;48.943369;1.541841
StopPoint:OCETrain TER-87381624;breval;48.943369;1.541841
StopArea:OCE87384008;paris saint lazare;48.876318;2.325287
StopPoint:OCETrain TER-87384008;paris saint lazare;48.876318;2.325287
StopArea:OCE87386540;munster badischhof;48.039081;7.152738
StopPoint:OCETrain TER-87386540;munster badischhof;48.039081;7.152738
StopArea:OCE87387001;evreux normandie;49.018491;1.149925
StopPoint:OCECar TER-87387001;evreux normandie;49.018491;1.149925
StopPoint:OCETrain TER-87387001;evreux normandie;49.018491;1.149925
StopArea:OCE87387092;bueil;48.925365;1.443436
StopPoint:OCECar TER-87387092;bueil;48.925365;1.443436
StopPoint:OCETrain TER-87387092;bueil;48.925365;1.443436
StopArea:OCE87387142;la bonneville sur iton;48.988473;1.035204
StopPoint:OCETrain TER-87387142;la bonneville sur iton;48.988473;1.035204
StopArea:OCE87387159;conches;48.962342;0.938968
StopPoint:OCETrain TER-87387159;conches;48.962342;0.938968
StopArea:OCE87387175;romilly la puthenaye;49.004019;0.854694
StopPoint:OCETrain TER-87387175;romilly la puthenaye;49.004019;0.854694
StopArea:OCE87387183;beaumont le roger;49.074416;0.772278
StopPoint:OCETrain TER-87387183;beaumont le roger;49.074416;0.772278
StopArea:OCE87389882;marans place du marquis d aligre;46.307222;-0.991667
StopPoint:OCECar-87389882;marans place du marquis d aligre;46.307222;-0.991667
StopArea:OCE87389924;saint hilaire de riez;46.71676;-1.948609
StopPoint:OCECar TER-87389924;saint hilaire de riez;46.71676;-1.948609
StopArea:OCE87391003;paris montparnasse hall 1   2;48.840968;2.320272
StopPoint:OCECar TER-87391003;paris montparnasse hall 1   2;48.840968;2.320272
StopPoint:OCETrain TER-87391003;paris montparnasse hall 1   2;48.840968;2.320272
StopArea:OCE87391102;paris montparnasse vaugirard;48.837317;2.314741
StopPoint:OCETrain TER-87391102;paris montparnasse vaugirard;48.837317;2.314741
StopArea:OCE87391300;morre;47.226206;6.066551
StopPoint:OCECar TER-87391300;morre;47.226206;6.066551
StopPoint:OCETrain TER-87391300;morre;47.226206;6.066551
StopArea:OCE87392829;saint martin d heres;45.193;5.7689
StopPoint:OCECar TER-87392829;saint martin d heres;45.193;5.7689
StopArea:OCE87393009;versailles chantiers;48.795649;2.135924
StopPoint:OCETrain TER-87393009;versailles chantiers;48.795649;2.135924
StopArea:OCE87393314;rambouillet;48.64361;1.8314
StopPoint:OCETrain TER-87393314;rambouillet;48.64361;1.8314
StopArea:OCE87393348;gazeran;48.625857;1.771814
StopPoint:OCETrain TER-87393348;gazeran;48.625857;1.771814
StopArea:OCE87393488;dreux;48.730469;1.36886
StopPoint:OCECar TER-87393488;dreux;48.730469;1.36886
StopPoint:OCETrain TER-87393488;dreux;48.730469;1.36886
StopArea:OCE87393553;nonancourt;48.775825;1.192273
StopPoint:OCETrain TER-87393553;nonancourt;48.775825;1.192273
StopArea:OCE87393595;verneuil sur avre;48.742759;0.929476
StopPoint:OCETrain TER-87393595;verneuil sur avre;48.742759;0.929476
StopArea:OCE87393843;saint quentin en yvelines;48.78782;2.044174
StopPoint:OCETrain TER-87393843;saint quentin en yvelines;48.78782;2.044174
StopArea:OCE87394007;chartres;48.448628;1.481202
StopPoint:OCECar-87394007;chartres;48.448628;1.481202
StopPoint:OCECar TER-87394007;chartres;48.448628;1.481202
StopPoint:OCETrain TER-87394007;chartres;48.448628;1.481202
StopArea:OCE87394015;luce;48.436012;1.45279
StopPoint:OCECar TER-87394015;luce;48.436012;1.45279
StopArea:OCE87394114;epernon;48.605087;1.681684
StopPoint:OCETrain TER-87394114;epernon;48.605087;1.681684
StopArea:OCE87394130;maintenon;48.585376;1.592456
StopPoint:OCETrain TER-87394130;maintenon;48.585376;1.592456
StopArea:OCE87394148;saint piat;48.542438;1.590096
StopPoint:OCETrain TER-87394148;saint piat;48.542438;1.590096
StopArea:OCE87394155;jouy;48.510084;1.557651
StopPoint:OCETrain TER-87394155;jouy;48.510084;1.557651
StopArea:OCE87394171;la villette saint prest;48.482369;1.52346
StopPoint:OCETrain TER-87394171;la villette saint prest;48.482369;1.52346
StopArea:OCE87394205;amilly   ouerray;48.438129;1.389391
StopPoint:OCECar TER-87394205;amilly   ouerray;48.438129;1.389391
StopPoint:OCETrain TER-87394205;amilly   ouerray;48.438129;1.389391
StopArea:OCE87394213;saint aubin   saint luperce;48.447632;1.331871
StopPoint:OCECar TER-87394213;saint aubin   saint luperce;48.447632;1.331871
StopPoint:OCETrain TER-87394213;saint aubin   saint luperce;48.447632;1.331871
StopArea:OCE87394221;courville sur eure;48.45156;1.234798
StopPoint:OCECar TER-87394221;courville sur eure;48.45156;1.234798
StopPoint:OCETrain TER-87394221;courville sur eure;48.45156;1.234798
StopArea:OCE87394247;pontgouin;48.477698;1.142601
StopPoint:OCECar TER-87394247;pontgouin;48.477698;1.142601
StopPoint:OCETrain TER-87394247;pontgouin;48.477698;1.142601
StopArea:OCE87394254;la loupe;48.474139;1.011151
StopPoint:OCECar TER-87394254;la loupe;48.474139;1.011151
StopPoint:OCETrain TER-87394254;la loupe;48.474139;1.011151
StopArea:OCE87394270;bretoncelles;48.432927;0.893173
StopPoint:OCECar TER-87394270;bretoncelles;48.432927;0.893173
StopPoint:OCETrain TER-87394270;bretoncelles;48.432927;0.893173
StopArea:OCE87394288;conde sur huisne;48.383514;0.848973
StopPoint:OCECar TER-87394288;conde sur huisne;48.383514;0.848973
StopPoint:OCETrain TER-87394288;conde sur huisne;48.383514;0.848973
StopArea:OCE87394296;nogent le rotrou;48.325765;0.810313
StopPoint:OCECar TER-87394296;nogent le rotrou;48.325765;0.810313
StopPoint:OCETrain TER-87394296;nogent le rotrou;48.325765;0.810313
StopArea:OCE87394403;la taye;48.407269;1.372811
StopPoint:OCECar-87394403;la taye;48.407269;1.372811
StopPoint:OCECar TER-87394403;la taye;48.407269;1.372811
StopArea:OCE87394411;bailleau le pin;48.366748;1.324718
StopPoint:OCECar-87394411;bailleau le pin;48.366748;1.324718
StopPoint:OCECar TER-87394411;bailleau le pin;48.366748;1.324718
StopArea:OCE87394429;magny   blandainville;48.334423;1.281066
StopPoint:OCECar TER-87394429;magny   blandainville;48.334423;1.281066
StopArea:OCE87394437;illiers combray;48.304266;1.244928
StopPoint:OCECar-87394437;illiers combray;48.304266;1.244928
StopPoint:OCECar TER-87394437;illiers combray;48.304266;1.244928
StopArea:OCE87394452;brou;48.215959;1.160622
StopPoint:OCECar-87394452;brou;48.215959;1.160622
StopPoint:OCECar TER-87394452;brou;48.215959;1.160622
StopArea:OCE87394486;arrou;48.099883;1.128151
StopPoint:OCECar-87394486;arrou;48.099883;1.128151
StopPoint:OCECar TER-87394486;arrou;48.099883;1.128151
StopArea:OCE87394494;courtalain   saint pellerin;48.073686;1.126599
StopPoint:OCECar-87394494;courtalain   saint pellerin;48.073686;1.126599
StopPoint:OCECar TER-87394494;courtalain   saint pellerin;48.073686;1.126599
StopArea:OCE87395657;brassac les mines lycee rabelais;45.413611;3.321389
StopPoint:OCECar TER-87395657;brassac les mines lycee rabelais;45.413611;3.321389
StopArea:OCE87395665;issoire lycee deville;45.5399;3.258
StopPoint:OCECar TER-87395665;issoire lycee deville;45.5399;3.258
StopArea:OCE87395673;issoire lycee murat;45.5504;3.2499
StopPoint:OCECar TER-87395673;issoire lycee murat;45.5504;3.2499
StopArea:OCE87395830;le breuil sur couze lycee agricole;45.4626;3.2811
StopPoint:OCECar TER-87395830;le breuil sur couze lycee agricole;45.4626;3.2811
StopArea:OCE87395962;sainte florine lycee claude favard;45.401667;3.321389
StopPoint:OCECar TER-87395962;sainte florine lycee claude favard;45.401667;3.321389
StopArea:OCE87396002;le mans;47.995217;0.192434
StopPoint:OCECar-87396002;le mans;47.995217;0.192434
StopPoint:OCECar TER-87396002;le mans;47.995217;0.192434
StopPoint:OCETrain TER-87396002;le mans;47.995217;0.192434
StopArea:OCE87396028;neuville;48.070281;0.199677
StopPoint:OCETrain TER-87396028;neuville;48.070281;0.199677
StopArea:OCE87396036;la guierche;48.114101;0.193079
StopPoint:OCETrain TER-87396036;la guierche;48.114101;0.193079
StopArea:OCE87396044;montbizot;48.151402;0.190748
StopPoint:OCETrain TER-87396044;montbizot;48.151402;0.190748
StopArea:OCE87396051;teille;48.181254;0.191289
StopPoint:OCETrain TER-87396051;teille;48.181254;0.191289
StopArea:OCE87396077;vivoin   beaumont;48.230178;0.144748
StopPoint:OCETrain TER-87396077;vivoin   beaumont;48.230178;0.144748
StopArea:OCE87396093;la hutte coulombiers;48.303226;0.105279
StopPoint:OCETrain TER-87396093;la hutte coulombiers;48.303226;0.105279
StopArea:OCE87396200;domfront;48.107761;0.026018
StopPoint:OCETrain TER-87396200;domfront;48.107761;0.026018
StopArea:OCE87396218;conlie;48.127161;-0.011068
StopPoint:OCETrain TER-87396218;conlie;48.127161;-0.011068
StopArea:OCE87396234;sille le guillaume;48.181629;-0.128565
StopPoint:OCETrain TER-87396234;sille le guillaume;48.181629;-0.128565
StopArea:OCE87396275;champagne;48.019755;0.335437
StopPoint:OCETrain TER-87396275;champagne;48.019755;0.335437
StopArea:OCE87396283;saint mars la briere;48.028608;0.365643
StopPoint:OCETrain TER-87396283;saint mars la briere;48.028608;0.365643
StopArea:OCE87396291;montfort le gesnois;48.040563;0.406453
StopPoint:OCETrain TER-87396291;montfort le gesnois;48.040563;0.406453
StopArea:OCE87396309;connerre   beille;48.073871;0.486955
StopPoint:OCETrain TER-87396309;connerre   beille;48.073871;0.486955
StopArea:OCE87396317;sceaux   boesse;48.12272;0.57247
StopPoint:OCETrain TER-87396317;sceaux   boesse;48.12272;0.57247
StopArea:OCE87396325;la ferte bernard;48.185992;0.638992
StopPoint:OCECar TER-87396325;la ferte bernard;48.185992;0.638992
StopPoint:OCETrain TER-87396325;la ferte bernard;48.185992;0.638992
StopArea:OCE87396333;le theil   la rouge;48.267294;0.69437
StopPoint:OCETrain TER-87396333;le theil   la rouge;48.267294;0.69437
StopArea:OCE87396358;voivres;47.930543;0.085523
StopPoint:OCETrain TER-87396358;voivres;47.930543;0.085523
StopArea:OCE87396366;la suze;47.892441;0.026916
StopPoint:OCETrain TER-87396366;la suze;47.892441;0.026916
StopArea:OCE87396374;noyen;47.874768;-0.099152
StopPoint:OCETrain TER-87396374;noyen;47.874768;-0.099152
StopArea:OCE87396408;sable sur sarthe;47.842029;-0.3421
StopPoint:OCETrain TER-87396408;sable sur sarthe;47.842029;-0.3421
StopArea:OCE87396549;arnage;47.928575;0.189954
StopPoint:OCETrain TER-87396549;arnage;47.928575;0.189954
StopArea:OCE87396556;laigne   saint gervais;47.873491;0.217465
StopPoint:OCETrain TER-87396556;laigne   saint gervais;47.873491;0.217465
StopArea:OCE87396564;ecommoy;47.82401;0.269395
StopPoint:OCECar TER-87396564;ecommoy;47.82401;0.269395
StopPoint:OCETrain TER-87396564;ecommoy;47.82401;0.269395
StopArea:OCE87396572;aubigne racan;47.686689;0.266548
StopPoint:OCETrain TER-87396572;aubigne racan;47.686689;0.266548
StopArea:OCE87396580;mayet;47.760021;0.266039
StopPoint:OCETrain TER-87396580;mayet;47.760021;0.266039
StopArea:OCE87396598;vaas;47.670539;0.317279
StopPoint:OCETrain TER-87396598;vaas;47.670539;0.317279
StopArea:OCE87396606;chateau du loir;47.68305;0.415816
StopPoint:OCECar-87396606;chateau du loir;47.68305;0.415816
StopPoint:OCECar TER-87396606;chateau du loir;47.68305;0.415816
StopPoint:OCETrain TER-87396606;chateau du loir;47.68305;0.415816
StopArea:OCE87396895;clermont la rotonde;45.767978;3.090201
StopPoint:OCETrain TER-87396895;clermont la rotonde;45.767978;3.090201
StopArea:OCE87398735;bar sur aube hotel de ville;48.233333;4.706389
StopPoint:OCECar TER-87398735;bar sur aube hotel de ville;48.233333;4.706389
StopArea:OCE87400986;magneux   courlandon;49.309899;3.734412
StopPoint:OCECar TER-87400986;magneux   courlandon;49.309899;3.734412
StopPoint:OCETrain TER-87400986;magneux   courlandon;49.309899;3.734412
StopArea:OCE87401323;mouans sartoux;43.620303;6.974323
StopPoint:OCETrain TER-87401323;mouans sartoux;43.620303;6.974323
StopArea:OCE87401893;rouen;49.439895;1.087824
StopPoint:OCECar TER-87401893;rouen;49.439895;1.087824
StopArea:OCE87402008;romorantin place de la gare;47.355557;1.739308
StopPoint:OCECar-87402008;romorantin place de la gare;47.355557;1.739308
StopArea:OCE87402016;villefranche sur cher g r ;47.294723;1.768332
StopPoint:OCECar-87402016;villefranche sur cher g r ;47.294723;1.768332
StopArea:OCE87402297;colmar mesanges;48.085757;7.333991
StopPoint:OCECar TER-87402297;colmar mesanges;48.085757;7.333991
StopPoint:OCETrain TER-87402297;colmar mesanges;48.085757;7.333991
StopArea:OCE87402826;bienville;48.581667;5.045556
StopPoint:OCECar TER-87402826;bienville;48.581667;5.045556
StopArea:OCE87405571;anzeling carrefour;49.26394;6.463126
StopPoint:OCECar TER-87405571;anzeling carrefour;49.26394;6.463126
StopArea:OCE87405712;barisey la cote mairie;48.544182;5.842809
StopPoint:OCECar TER-87405712;barisey la cote mairie;48.544182;5.842809
StopArea:OCE87405746;neufchateau hopital;48.3697;5.707194
StopPoint:OCECar TER-87405746;neufchateau hopital;48.3697;5.707194
StopArea:OCE87405753;toul gare routiere;48.67379;5.88621
StopPoint:OCECar TER-87405753;toul gare routiere;48.67379;5.88621
StopArea:OCE87405779;cornimont hopital;47.971944;6.831944
StopPoint:OCECar TER-87405779;cornimont hopital;47.971944;6.831944
StopArea:OCE87405787;cornimont lansauchamp;47.985556;6.8375
StopPoint:OCECar TER-87405787;cornimont lansauchamp;47.985556;6.8375
StopArea:OCE87405795;cornimont perception;47.963446;6.838716
StopPoint:OCECar TER-87405795;cornimont perception;47.963446;6.838716
StopArea:OCE87405803;dommartin les remiremont franould;48.004538;6.654918
StopPoint:OCECar TER-87405803;dommartin les remiremont franould;48.004538;6.654918
StopArea:OCE87405811;la bresse place du champtel;48.003333;6.873611
StopPoint:OCECar TER-87405811;la bresse place du champtel;48.003333;6.873611
StopArea:OCE87405845;saulxures sur moselotte avenue jules ferry;47.949228;6.772492
StopPoint:OCECar TER-87405845;saulxures sur moselotte avenue jules ferry;47.949228;6.772492
StopArea:OCE87405852;saulxures sur moselotte place claude;47.949722;6.784444
StopPoint:OCECar TER-87405852;saulxures sur moselotte place claude;47.949722;6.784444
StopArea:OCE87405878;bussang office du tourisme;47.884167;6.854722
StopPoint:OCECar TER-87405878;bussang office du tourisme;47.884167;6.854722
StopArea:OCE87405886;fresse sur moselle la hardoye;47.869167;6.794722
StopPoint:OCECar TER-87405886;fresse sur moselle la hardoye;47.869167;6.794722
StopArea:OCE87405894;hielle lepange;47.952778;6.627222
StopPoint:OCECar TER-87405894;hielle lepange;47.952778;6.627222
StopArea:OCE87405902;le thillot republique;47.878333;6.767222
StopPoint:OCECar TER-87405902;le thillot republique;47.878333;6.767222
StopArea:OCE87405910;remiremont cora;48.004722;6.6125
StopPoint:OCECar TER-87405910;remiremont cora;48.004722;6.6125
StopArea:OCE87405928;rupt sur moselle saulx;47.909886;6.689083
StopPoint:OCECar TER-87405928;rupt sur moselle saulx;47.909886;6.689083
StopArea:OCE87405944;st maurice sur moselle mairie;47.859167;6.825556
StopPoint:OCECar TER-87405944;st maurice sur moselle mairie;47.859167;6.825556
StopArea:OCE87405993;mirecourt lycee agricole;48.293598;6.132072
StopPoint:OCECar TER-87405993;mirecourt lycee agricole;48.293598;6.132072
StopArea:OCE87406611;longuyon pont des deux eaux;49.448643;5.599476
StopPoint:OCECar TER-87406611;longuyon pont des deux eaux;49.448643;5.599476
StopArea:OCE87406660;cons la grandville haut fourneau;49.486709;5.700295
StopPoint:OCECar TER-87406660;cons la grandville haut fourneau;49.486709;5.700295
StopArea:OCE87406678;cons la grandville lotissement;49.488068;5.708309
